"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"1-9-2023 00:00:00 - 01:00:00","45169.9583333333","61 #","60.9000","0,57 #","0.5667","9,88 #","9.8833","50 #","50.4500","0 #","0.0000","0,62 #","0.6167","0,17 #","0.1667","62 #","62.3667","0 %","0.0000","100 %","0000010000"
"1-9-2023 01:00:00 - 02:00:00","45170.0000000000","58 #","58.3500","0,85 #","0.8500","11 #","10.7833","47 #","46.7167","0 #","0.0000","0,55 #","0.5500","0,15 #","0.1500","58 #","58.4500","0 %","0.0000","100 %","0000010000"
"1-9-2023 02:00:00 - 03:00:00","45170.0416666667","57 #","57.3833","0,47 #","0.4667","9,73 #","9.7333","47 #","47.1833","0 #","0.0000","0,38 #","0.3833","0,17 #","0.1667","57 #","56.8333","0 %","0.0000","100 %","0000010000"
"1-9-2023 03:00:00 - 04:00:00","45170.0833333333","57 #","57.4000","0,52 #","0.5167","10 #","10.4000","46 #","46.4833","0 #","0.0000","0,15 #","0.1500","0 #","0.0000","57 #","57.3667","0 %","0.0000","100 %","0000010000"
"1-9-2023 04:00:00 - 05:00:00","45170.1250000000","57 #","57.1333","0,30 #","0.3000","10 #","10.4833","46 #","46.3500","0 #","0.0000","0,42 #","0.4167","0,17 #","0.1667","57 #","56.9667","0 %","0.0000","100 %","0000010000"
"1-9-2023 05:00:00 - 06:00:00","45170.1666666667","58 #","57.6667","0,30 #","0.3000","10 #","10.3500","47 #","47.0167","0 #","0.0000","0,43 #","0.4333","0,27 #","0.2667","57 #","57.2333","0 %","0.0000","100 %","0000010000"
"1-9-2023 06:00:00 - 07:00:00","45170.2083333333","58 #","58.2500","0,25 #","0.2500","9,88 #","9.8833","48 #","48.1167","0 #","0.0000","0,17 #","0.1667","0,10 #","0.1000","58 #","58.4667","0 %","0.0000","100 %","0000010000"
"1-9-2023 07:00:00 - 08:00:00","45170.2500000000","59 #","58.9000","0,33 #","0.3333","11 #","10.9500","48 #","47.6167","0 #","0.0000","0,37 #","0.3667","0,35 #","0.3500","58 #","58.3167","0 %","0.0000","100 %","0000010000"
"1-9-2023 08:00:00 - 09:00:00","45170.2916666667","75 #","74.5167","1,05 #","1.0500","17 #","17.2667","56 #","56.2000","0 #","0.0000","1,45 #","1.4500","0,58 #","0.5833","73 #","73.2000","0 %","0.0000","100 %","0000010000"
"1-9-2023 09:00:00 - 10:00:00","45170.3333333333","131 #","130.5333","2,33 #","2.3333","27 #","27.4500","101 #","100.7500","0 #","0.0000","4,03 #","4.0333","1,50 #","1.5000","127 #","127.2500","0 %","0.0000","100 %","0000010000"
"1-9-2023 10:00:00 - 11:00:00","45170.3750000000","181 #","181.4000","4,75 #","4.7500","39 #","39.1167","138 #","137.5333","0 #","0.0000","7,93 #","7.9333","2,48 #","2.4833","174 #","173.5167","0 %","0.0000","100 %","0000010000"
"1-9-2023 11:00:00 - 12:00:00","45170.4166666667","191 #","191.3500","5,53 #","5.5333","35 #","35.3500","150 #","150.4667","0 #","0.0000","4,45 #","4.4500","2,40 #","2.4000","187 #","186.8500","0 %","0.0000","100 %","0000010000"
"1-9-2023 12:00:00 - 13:00:00","45170.4583333333","195 #","194.8000","6,13 #","6.1333","47 #","46.7167","142 #","141.9500","0 #","0.0000","8,07 #","8.0667","3,78 #","3.7833","185 #","185.3667","0 %","0.0000","100 %","0000010000"
"1-9-2023 13:00:00 - 14:00:00","45170.5000000000","193 #","192.9333","4,02 #","4.0167","44 #","44.4167","145 #","144.5000","0 #","0.0000","8,58 #","8.5833","2,78 #","2.7833","186 #","186.1833","0 %","0.0000","100 %","0000010000"
"1-9-2023 14:00:00 - 15:00:00","45170.5416666667","191 #","191.3167","5,53 #","5.5333","38 #","38.0167","148 #","147.7667","0 #","0.0000","7,22 #","7.2167","2,22 #","2.2167","185 #","185.4333","0 %","0.0000","100 %","0000010000"
"1-9-2023 15:00:00 - 16:00:00","45170.5833333333","182 #","182.2667","5,78 #","5.7833","35 #","35.3000","141 #","141.1833","0 #","0.0000","6,60 #","6.6000","1,87 #","1.8667","178 #","177.9167","0 %","0.0000","100 %","0000010000"
"1-9-2023 16:00:00 - 17:00:00","45170.6250000000","160 #","159.9667","5,47 #","5.4667","32 #","31.5667","123 #","122.9333","0 #","0.0000","7,62 #","7.6167","2,08 #","2.0833","153 #","152.7500","0 %","0.0000","100 %","0000010000"
"1-9-2023 17:00:00 - 18:00:00","45170.6666666667","115 #","114.5500","4,08 #","4.0833","30 #","29.5833","81 #","80.8833","0 #","0.0000","7,35 #","7.3500","1,90 #","1.9000","107 #","107.2833","0 %","0.0000","100 %","0000010000"
"1-9-2023 18:00:00 - 19:00:00","45170.7083333333","80 #","79.6000","3,90 #","3.9000","19 #","18.7833","57 #","56.9167","0 #","0.0000","3,52 #","3.5167","0,42 #","0.4167","78 #","77.6833","0 %","0.0000","100 %","0000010000"
"1-9-2023 19:00:00 - 20:00:00","45170.7500000000","71 #","71.1167","1,92 #","1.9167","16 #","15.6667","54 #","53.5333","0 #","0.0000","1,32 #","1.3167","0,30 #","0.3000","72 #","72.1167","0 %","0.0000","100 %","0000010000"
"1-9-2023 20:00:00 - 21:00:00","45170.7916666667","70 #","70.4000","2,07 #","2.0667","14 #","14.3500","54 #","53.9833","0 #","0.0000","1,35 #","1.3500","0,17 #","0.1667","71 #","71.1500","0 %","0.0000","100 %","0000010000"
"1-9-2023 21:00:00 - 22:00:00","45170.8333333333","68 #","68.2833","4,10 #","4.1000","13 #","13.1000","51 #","51.0833","0 #","0.0000","2,28 #","2.2833","0,15 #","0.1500","69 #","68.7500","0 %","0.0000","100 %","0000010000"
"1-9-2023 22:00:00 - 23:00:00","45170.8750000000","65 #","64.6333","2,88 #","2.8833","12 #","12.0500","50 #","49.7000","0 #","0.0000","1,07 #","1.0667","0,33 #","0.3333","66 #","65.9833","0 %","0.0000","100 %","0000010000"
"1-9-2023 23:00:00 - 00:00:00","45170.9166666667","66 #","66.3833","3,67 #","3.6667","13 #","13.0333","50 #","49.6833","0 #","0.0000","1,68 #","1.6833","0,20 #","0.2000","68 #","67.5333","0 %","0.0000","100 %","0000010000"
"2-9-2023 00:00:00 - 01:00:00","45170.9583333333","62 #","62.4500","3,07 #","3.0667","9,77 #","9.7667","50 #","49.6167","0 #","0.0000","0,83 #","0.8333","0,08 #","0.0833","63 #","62.8667","0 %","0.0000","100 %","0000010000"
"2-9-2023 01:00:00 - 02:00:00","45171.0000000000","60 #","60.1667","2,77 #","2.7667","11 #","10.7167","47 #","46.6833","0 #","0.0000","1,90 #","1.9000","0,17 #","0.1667","59 #","58.8333","0 %","0.0000","100 %","0000010000"
"2-9-2023 02:00:00 - 03:00:00","45171.0416666667","57 #","57.2167","1,25 #","1.2500","11 #","10.8333","45 #","45.1333","0 #","0.0000","0,68 #","0.6833","0,18 #","0.1833","57 #","56.8667","0 %","0.0000","100 %","0000010000"
"2-9-2023 03:00:00 - 04:00:00","45171.0833333333","57 #","56.9667","1,65 #","1.6500","11 #","10.6333","45 #","44.6833","0 #","0.0000","0,67 #","0.6667","0,25 #","0.2500","57 #","56.5000","0 %","0.0000","100 %","0000010000"
"2-9-2023 04:00:00 - 05:00:00","45171.1250000000","57 #","57.0833","1,33 #","1.3333","9,17 #","9.1667","47 #","46.5833","0 #","0.0000","0,92 #","0.9167","0,18 #","0.1833","57 #","56.5667","0 %","0.0000","100 %","0000010000"
"2-9-2023 05:00:00 - 06:00:00","45171.1666666667","57 #","57.0833","0,78 #","0.7833","9,65 #","9.6500","47 #","46.6500","0 #","0.0000","0,82 #","0.8167","0,18 #","0.1833","57 #","56.9167","0 %","0.0000","100 %","0000010000"
"2-9-2023 06:00:00 - 07:00:00","45171.2083333333","58 #","57.9000","0,87 #","0.8667","9,28 #","9.2833","48 #","47.7500","0 #","0.0000","0,97 #","0.9667","0 #","0.0000","57 #","57.2667","0 %","0.0000","100 %","0000010000"
"2-9-2023 07:00:00 - 08:00:00","45171.2500000000","58 #","58.4500","0,68 #","0.6833","8,90 #","8.9000","49 #","48.8667","0 #","0.0000","0,83 #","0.8333","0,27 #","0.2667","58 #","58.0167","0 %","0.0000","100 %","0000010000"
"2-9-2023 08:00:00 - 09:00:00","45171.2916666667","59 #","59.1000","0,88 #","0.8833","11 #","10.9500","47 #","47.2667","0 #","0.0000","1,05 #","1.0500","0,23 #","0.2333","58 #","58.3833","0 %","0.0000","100 %","0000010000"
"2-9-2023 09:00:00 - 10:00:00","45171.3333333333","59 #","58.6167","1,15 #","1.1500","8,98 #","8.9833","48 #","48.4833","0 #","0.0000","0,92 #","0.9167","0,15 #","0.1500","59 #","58.6167","0 %","0.0000","100 %","0000010000"
"2-9-2023 10:00:00 - 11:00:00","45171.3750000000","65 #","64.5000","1,85 #","1.8500","12 #","11.7500","51 #","50.9000","0 #","0.0000","1,42 #","1.4167","0,33 #","0.3333","64 #","64.4000","0 %","0.0000","100 %","0000010000"
"2-9-2023 11:00:00 - 12:00:00","45171.4166666667","63 #","63.1667","0,68 #","0.6833","13 #","12.8000","50 #","49.6833","0 #","0.0000","1,48 #","1.4833","0,48 #","0.4833","62 #","61.8500","0 %","0.0000","100 %","0000010000"
"2-9-2023 12:00:00 - 13:00:00","45171.4583333333","60 #","60.0667","1,65 #","1.6500","9,38 #","9.3833","49 #","49.0333","0 #","0.0000","0,40 #","0.4000","0,33 #","0.3333","59 #","59.3667","0 %","0.0000","100 %","0000010000"
"2-9-2023 13:00:00 - 14:00:00","45171.5000000000","64 #","63.7000","1,53 #","1.5333","9,62 #","9.6167","53 #","52.5500","0 #","0.0000","0,37 #","0.3667","0,25 #","0.2500","65 #","64.8833","0 %","0.0000","100 %","0000010000"
"2-9-2023 14:00:00 - 15:00:00","45171.5416666667","64 #","64.1500","0,95 #","0.9500","11 #","10.7000","53 #","52.5000","0 #","0.0000","0,52 #","0.5167","0,10 #","0.1000","65 #","65.0167","0 %","0.0000","100 %","0000010000"
"2-9-2023 15:00:00 - 16:00:00","45171.5833333333","68 #","68.2667","2,02 #","2.0167","12 #","12.4500","54 #","53.8000","0 #","0.0000","0,60 #","0.6000","0,57 #","0.5667","68 #","68.0000","0 %","0.0000","100 %","0000010000"
"2-9-2023 16:00:00 - 17:00:00","45171.6250000000","69 #","68.8167","2,17 #","2.1667","13 #","13.2833","53 #","53.3667","0 #","0.0000","1,75 #","1.7500","0,70 #","0.7000","68 #","67.7333","0 %","0.0000","100 %","0000010000"
"2-9-2023 17:00:00 - 18:00:00","45171.6666666667","69 #","68.8000","2,07 #","2.0667","12 #","11.9500","55 #","54.7833","0 #","0.0000","1,13 #","1.1333","0,02 #","0.0167","68 #","68.3833","0 %","0.0000","100 %","0000010000"
"2-9-2023 18:00:00 - 19:00:00","45171.7083333333","70 #","69.6167","1,40 #","1.4000","12 #","11.7000","57 #","56.5167","0 #","0.0000","0,92 #","0.9167","0,18 #","0.1833","70 #","69.8500","0 %","0.0000","100 %","0000010000"
"2-9-2023 19:00:00 - 20:00:00","45171.7500000000","68 #","68.4167","0,73 #","0.7333","11 #","11.2000","56 #","56.4833","0 #","0.0000","0,90 #","0.9000","0,18 #","0.1833","69 #","69.4500","0 %","0.0000","100 %","0000010000"
"2-9-2023 20:00:00 - 21:00:00","45171.7916666667","71 #","70.9500","0,92 #","0.9167","12 #","12.0000","58 #","58.0333","0 #","0.0000","1,05 #","1.0500","0,20 #","0.2000","71 #","71.2500","0 %","0.0000","100 %","0000010000"
"2-9-2023 21:00:00 - 22:00:00","45171.8333333333","69 #","69.4167","1,13 #","1.1333","9,80 #","9.8000","58 #","58.4833","0 #","0.0000","1,32 #","1.3167","0,32 #","0.3167","69 #","68.9000","0 %","0.0000","100 %","0000010000"
"2-9-2023 22:00:00 - 23:00:00","45171.8750000000","71 #","70.6667","0,23 #","0.2333","9,90 #","9.9000","61 #","60.5333","0 #","0.0000","0,95 #","0.9500","0,32 #","0.3167","71 #","70.8667","0 %","0.0000","100 %","0000010000"
"2-9-2023 23:00:00 - 00:00:00","45171.9166666667","72 #","72.0833","1,35 #","1.3500","9,80 #","9.8000","61 #","60.9333","0 #","0.0000","1,62 #","1.6167","0,30 #","0.3000","71 #","70.8833","0 %","0.0000","100 %","0000010000"
"3-9-2023 00:00:00 - 01:00:00","45171.9583333333","68 #","68.4167","0,90 #","0.9000","7,53 #","7.5333","60 #","59.9833","0 #","0.0000","0,53 #","0.5333","0,68 #","0.6833","68 #","68.2667","0 %","0.0000","100 %","0000010000"
"3-9-2023 01:00:00 - 02:00:00","45172.0000000000","68 #","67.5667","0,68 #","0.6833","7,82 #","7.8167","59 #","59.0667","0 #","0.0000","0,80 #","0.8000","0,23 #","0.2333","68 #","68.2833","0 %","0.0000","100 %","0000010000"
"3-9-2023 02:00:00 - 03:00:00","45172.0416666667","66 #","65.8333","1,20 #","1.2000","8,02 #","8.0167","57 #","56.6167","0 #","0.0000","1,57 #","1.5667","0,30 #","0.3000","65 #","64.9167","0 %","0.0000","100 %","0000010000"
"3-9-2023 03:00:00 - 04:00:00","45172.0833333333","58 #","57.9667","0,28 #","0.2833","6,97 #","6.9667","51 #","50.7167","0 #","0.0000","0,28 #","0.2833","0,25 #","0.2500","57 #","57.4667","0 %","0.0000","100 %","0000010000"
"3-9-2023 04:00:00 - 05:00:00","45172.1250000000","58 #","58.4000","0,50 #","0.5000","8,55 #","8.5500","49 #","49.3500","0 #","0.0000","0,43 #","0.4333","0,08 #","0.0833","58 #","58.0667","0 %","0.0000","100 %","0000010000"
"3-9-2023 05:00:00 - 06:00:00","45172.1666666667","58 #","58.1667","1,20 #","1.2000","7,53 #","7.5333","49 #","49.4333","0 #","0.0000","0,42 #","0.4167","0 #","0.0000","58 #","58.1333","0 %","0.0000","100 %","0000010000"
"3-9-2023 06:00:00 - 07:00:00","45172.2083333333","58 #","58.3833","1,18 #","1.1833","8,05 #","8.0500","49 #","49.1500","0 #","0.0000","0,73 #","0.7333","0,25 #","0.2500","58 #","57.5333","0 %","0.0000","100 %","0000010000"
"3-9-2023 07:00:00 - 08:00:00","45172.2500000000","59 #","58.9833","0,48 #","0.4833","8,80 #","8.8000","50 #","49.7000","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","59 #","59.1333","0 %","0.0000","100 %","0000010000"
"3-9-2023 08:00:00 - 09:00:00","45172.2916666667","59 #","59.1833","0,27 #","0.2667","9,23 #","9.2333","50 #","49.6833","0 #","0.0000","0,22 #","0.2167","0,20 #","0.2000","59 #","58.8000","0 %","0.0000","100 %","0000010000"
"3-9-2023 09:00:00 - 10:00:00","45172.3333333333","60 #","59.6333","0,42 #","0.4167","9,95 #","9.9500","49 #","49.2667","0 #","0.0000","0,23 #","0.2333","0,28 #","0.2833","59 #","59.2667","0 %","0.0000","100 %","0000010000"
"3-9-2023 10:00:00 - 11:00:00","45172.3750000000","60 #","60.2333","1,03 #","1.0333","11 #","11.0167","48 #","48.1833","0 #","0.0000","0,33 #","0.3333","0,57 #","0.5667","59 #","59.4167","0 %","0.0000","100 %","0000010000"
"3-9-2023 11:00:00 - 12:00:00","45172.4166666667","64 #","63.6000","2,12 #","2.1167","12 #","11.6333","50 #","49.8500","0 #","0.0000","0,85 #","0.8500","0,20 #","0.2000","63 #","62.8833","0 %","0.0000","100 %","0000010000"
"3-9-2023 12:00:00 - 13:00:00","45172.4583333333","65 #","65.2500","0,67 #","0.6667","13 #","13.1000","51 #","51.4833","0 #","0.0000","0,93 #","0.9333","0,25 #","0.2500","65 #","64.5000","0 %","0.0000","100 %","0000010000"
"3-9-2023 13:00:00 - 14:00:00","45172.5000000000","72 #","71.9667","0,43 #","0.4333","14 #","13.8333","58 #","57.7000","0 #","0.0000","0,53 #","0.5333","0,38 #","0.3833","71 #","71.3000","0 %","0.0000","100 %","0000010000"
"3-9-2023 14:00:00 - 15:00:00","45172.5416666667","70 #","70.2333","0,58 #","0.5833","13 #","12.8500","57 #","56.8000","0 #","0.0000","0,60 #","0.6000","0,38 #","0.3833","70 #","69.5667","0 %","0.0000","100 %","0000010000"
"3-9-2023 15:00:00 - 16:00:00","45172.5833333333","67 #","66.8667","0,63 #","0.6333","14 #","13.9667","52 #","52.2667","0 #","0.0000","1,35 #","1.3500","0,42 #","0.4167","65 #","65.4000","0 %","0.0000","100 %","0000010000"
"3-9-2023 16:00:00 - 17:00:00","45172.6250000000","67 #","66.5000","0,50 #","0.5000","13 #","12.8000","53 #","53.2000","0 #","0.0000","0,75 #","0.7500","0,23 #","0.2333","66 #","66.2167","0 %","0.0000","100 %","0000010000"
"3-9-2023 17:00:00 - 18:00:00","45172.6666666667","63 #","62.6833","1,33 #","1.3333","11 #","11.2667","50 #","50.0833","0 #","0.0000","0,83 #","0.8333","0,13 #","0.1333","62 #","62.4000","0 %","0.0000","100 %","0000010000"
"3-9-2023 18:00:00 - 19:00:00","45172.7083333333","61 #","60.8167","1,27 #","1.2667","11 #","11.0000","49 #","48.5500","0 #","0.0000","0,47 #","0.4667","0,18 #","0.1833","61 #","60.8000","0 %","0.0000","100 %","0000010000"
"3-9-2023 19:00:00 - 20:00:00","45172.7500000000","62 #","61.7333","1,35 #","1.3500","11 #","11.0333","49 #","49.3500","0 #","0.0000","1,10 #","1.1000","0,28 #","0.2833","61 #","61.4833","0 %","0.0000","100 %","0000010000"
"3-9-2023 20:00:00 - 21:00:00","45172.7916666667","60 #","60.2167","1,17 #","1.1667","9,23 #","9.2333","50 #","49.8167","0 #","0.0000","0,43 #","0.4333","0,25 #","0.2500","60 #","60.3167","0 %","0.0000","100 %","0000010000"
"3-9-2023 21:00:00 - 22:00:00","45172.8333333333","61 #","60.9000","1,28 #","1.2833","9,90 #","9.9000","50 #","49.7167","0 #","0.0000","0,55 #","0.5500","0,08 #","0.0833","61 #","60.7833","0 %","0.0000","100 %","0000010000"
"3-9-2023 22:00:00 - 23:00:00","45172.8750000000","63 #","62.8000","1,32 #","1.3167","9,25 #","9.2500","52 #","52.2333","0 #","0.0000","0,70 #","0.7000","0 #","0.0000","62 #","62.4500","0 %","0.0000","100 %","0000010000"
"3-9-2023 23:00:00 - 00:00:00","45172.9166666667","61 #","61.0167","1,23 #","1.2333","9,33 #","9.3333","50 #","50.4500","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","61 #","61.3333","0 %","0.0000","100 %","0000010000"
"4-9-2023 00:00:00 - 01:00:00","45172.9583333333","61 #","60.9833","2,27 #","2.2667","8,38 #","8.3833","50 #","50.3333","0 #","0.0000","0,87 #","0.8667","0,18 #","0.1833","60 #","59.9333","0 %","0.0000","100 %","0000010000"
"4-9-2023 01:00:00 - 02:00:00","45173.0000000000","60 #","59.5667","2,47 #","2.4667","9,02 #","9.0167","48 #","48.0833","0 #","0.0000","0,65 #","0.6500","0,17 #","0.1667","59 #","58.7500","0 %","0.0000","100 %","0000010000"
"4-9-2023 02:00:00 - 03:00:00","45173.0416666667","58 #","57.5500","2,55 #","2.5500","7,80 #","7.8000","47 #","47.2000","0 #","0.0000","0,43 #","0.4333","0,08 #","0.0833","57 #","57.0333","0 %","0.0000","100 %","0000010000"
"4-9-2023 03:00:00 - 04:00:00","45173.0833333333","57 #","57.2000","2,40 #","2.4000","8,38 #","8.3833","46 #","46.4167","0 #","0.0000","0,85 #","0.8500","0,08 #","0.0833","56 #","56.3500","0 %","0.0000","100 %","0000010000"
"4-9-2023 04:00:00 - 05:00:00","45173.1250000000","57 #","56.8511","2,11 #","2.1064","7,47 #","7.4681","47 #","47.2766","0 #","0.0000","0,32 #","0.3191","0,23 #","0.2340","57 #","56.8511","0 %","0.0000","100 %","0000010000"
"4-9-2023 05:00:00 - 06:00:00","45173.1666666667","58 #","57.6833","2,42 #","2.4167","6,55 #","6.5500","49 #","48.7167","0 #","0.0000","0,33 #","0.3333","0,17 #","0.1667","57 #","57.2500","0 %","0.0000","100 %","0000010000"
"4-9-2023 06:00:00 - 07:00:00","45173.2083333333","59 #","58.6500","2,42 #","2.4167","6,78 #","6.7833","49 #","49.4500","0 #","0.0000","0,33 #","0.3333","0,08 #","0.0833","59 #","58.5167","0 %","0.0000","100 %","0000010000"
"4-9-2023 07:00:00 - 08:00:00","45173.2500000000","63 #","62.8167","2,38 #","2.3833","8,63 #","8.6333","52 #","51.8000","0 #","0.0000","0,32 #","0.3167","0,60 #","0.6000","62 #","62.0000","0 %","0.0000","100 %","0000010000"
"4-9-2023 08:00:00 - 09:00:00","45173.2916666667","105 #","105.1311","3,57 #","3.5738","28 #","27.8525","74 #","73.7049","0 #","0.0000","3,80 #","3.8033","1,84 #","1.8361","102 #","102.2459","0 %","0.0000","100 %","0000010000"
"4-9-2023 09:00:00 - 10:00:00","45173.3333333333","289 #","288.6610","7,08 #","7.0847","66 #","66.4407","215 #","215.1356","0 #","0.0000","18 #","17.5085","4,66 #","4.6610","273 #","272.9153","0 %","0.0000","100 %","0000010000"
"4-9-2023 10:00:00 - 11:00:00","45173.3750000000","355 #","355.3115","7,74 #","7.7377","72 #","71.8689","276 #","275.7049","0 #","0.0000","18 #","17.5902","5,56 #","5.5574","336 #","336.2295","0 %","0.0000","100 %","0000010000"
"4-9-2023 11:00:00 - 12:00:00","45173.4166666667","387 #","386.7833","7,30 #","7.3000","82 #","81.7667","298 #","297.7167","0 #","0.0000","17 #","17.3000","5,72 #","5.7167","368 #","368.0500","0 %","0.0000","100 %","0000010000"
"4-9-2023 12:00:00 - 13:00:00","45173.4583333333","343 #","343.3559","9,36 #","9.3559","87 #","87.4237","247 #","246.5763","0 #","0.0000","20 #","20.3898","5,68 #","5.6780","321 #","320.9492","0 %","0.0000","100 %","0000010000"
"4-9-2023 13:00:00 - 14:00:00","45173.5000000000","358 #","357.9333","11 #","10.6833","80 #","79.7333","268 #","267.5167","0 #","0.0000","17 #","17.3000","6,52 #","6.5167","339 #","339.3667","0 %","0.0000","100 %","0000010000"
"4-9-2023 14:00:00 - 15:00:00","45173.5416666667","356 #","355.8333","9,82 #","9.8167","66 #","65.9667","280 #","280.0500","0 #","0.0000","13 #","13.4500","4,78 #","4.7833","343 #","342.8333","0 %","0.0000","100 %","0000010000"
"4-9-2023 15:00:00 - 16:00:00","45173.5833333333","350 #","349.8833","7,55 #","7.5500","66 #","66.3333","276 #","276.0000","0 #","0.0000","11 #","11.3000","4,55 #","4.5500","339 #","339.3833","0 %","0.0000","100 %","0000010000"
"4-9-2023 16:00:00 - 17:00:00","45173.6250000000","295 #","294.7705","8,16 #","8.1639","67 #","66.7705","220 #","219.8361","0 #","0.0000","17 #","16.7541","4,51 #","4.5082","276 #","276.0820","0 %","0.0000","100 %","0000010000"
"4-9-2023 17:00:00 - 18:00:00","45173.6666666667","171 #","171.0333","5,92 #","5.9167","40 #","39.7167","125 #","125.4000","0 #","0.0000","11 #","11.1000","2,43 #","2.4333","159 #","159.1000","0 %","0.0000","100 %","0000010000"
"4-9-2023 18:00:00 - 19:00:00","45173.7083333333","96 #","96.1525","4,81 #","4.8136","22 #","22.3898","69 #","68.9492","0 #","0.0000","5,69 #","5.6949","1,32 #","1.3220","90 #","90.4237","0 %","0.0000","100 %","0000010000"
"4-9-2023 19:00:00 - 20:00:00","45173.7500000000","70 #","70.3000","3,50 #","3.5000","14 #","13.7667","53 #","53.0333","0 #","0.0000","2,92 #","2.9167","0,55 #","0.5500","67 #","67.0167","0 %","0.0000","100 %","0000010000"
"4-9-2023 20:00:00 - 21:00:00","45173.7916666667","66 #","65.6167","2,93 #","2.9333","11 #","11.2000","51 #","51.4833","0 #","0.0000","2,25 #","2.2500","0,28 #","0.2833","64 #","63.5333","0 %","0.0000","100 %","0000010000"
"4-9-2023 21:00:00 - 22:00:00","45173.8333333333","66 #","65.7667","2,47 #","2.4667","10 #","10.0167","53 #","53.2833","0 #","0.0000","0,92 #","0.9167","0,47 #","0.4667","65 #","64.6167","0 %","0.0000","100 %","0000010000"
"4-9-2023 22:00:00 - 23:00:00","45173.8750000000","62 #","62.4918","1,85 #","1.8525","8,38 #","8.3770","52 #","52.2623","0 #","0.0000","0,89 #","0.8852","0,11 #","0.1148","62 #","61.7213","0 %","0.0000","100 %","0000010000"
"4-9-2023 23:00:00 - 00:00:00","45173.9166666667","60 #","60.0508","1,44 #","1.4407","8,25 #","8.2542","50 #","50.3559","0 #","0.0000","0,80 #","0.7966","0 #","0.0000","59 #","59.3390","0 %","0.0000","100 %","0000010000"
"5-9-2023 00:00:00 - 01:00:00","45173.9583333333","57 #","57.0000","1,84 #","1.8361","7,57 #","7.5738","48 #","47.5902","0 #","0.0000","0,67 #","0.6721","0,10 #","0.0984","56 #","56.4098","0 %","0.0000","100 %","0000010000"
"5-9-2023 01:00:00 - 02:00:00","45174.0000000000","57 #","56.9333","1,58 #","1.5833","7,57 #","7.5667","48 #","47.7833","0 #","0.0000","0,23 #","0.2333","0,17 #","0.1667","57 #","56.6667","0 %","0.0000","100 %","0000010000"
"5-9-2023 02:00:00 - 03:00:00","45174.0416666667","56 #","56.3833","1,12 #","1.1167","6,75 #","6.7500","49 #","48.5167","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","57 #","56.5333","0 %","0.0000","100 %","0000010000"
"5-9-2023 03:00:00 - 04:00:00","45174.0833333333","52 #","51.8305","0,86 #","0.8644","7,25 #","7.2542","44 #","43.7119","0 #","0.0000","0,34 #","0.3390","0 #","0.0000","52 #","51.6441","0 %","0.0000","100 %","0000010000"
"5-9-2023 04:00:00 - 05:00:00","45174.1250000000","56 #","56.0164","1,16 #","1.1639","7,79 #","7.7869","47 #","47.0656","0 #","0.0000","0,25 #","0.2459","0,08 #","0.0820","56 #","56.0000","0 %","0.0000","100 %","0000010000"
"5-9-2023 05:00:00 - 06:00:00","45174.1666666667","56 #","56.4237","0,49 #","0.4915","7,69 #","7.6949","48 #","48.2373","0 #","0.0000","0,20 #","0.2034","0 #","0.0000","57 #","56.5593","0 %","0.0000","100 %","0000010000"
"5-9-2023 06:00:00 - 07:00:00","45174.2083333333","57 #","56.5333","0,78 #","0.7833","7,80 #","7.8000","48 #","47.9500","0 #","0.0000","0,12 #","0.1167","0 #","0.0000","56 #","56.4667","0 %","0.0000","100 %","0000010000"
"5-9-2023 07:00:00 - 08:00:00","45174.2500000000","60 #","60.0667","0,65 #","0.6500","11 #","10.7667","49 #","48.6500","0 #","0.0000","0,87 #","0.8667","0,53 #","0.5333","59 #","59.1667","0 %","0.0000","100 %","0000010000"
"5-9-2023 08:00:00 - 09:00:00","45174.2916666667","92 #","92.1333","2,28 #","2.2833","25 #","25.0500","65 #","64.8000","0 #","0.0000","2,88 #","2.8833","0,80 #","0.8000","91 #","91.4167","0 %","0.0000","100 %","0000010000"
"5-9-2023 09:00:00 - 10:00:00","45174.3333333333","308 #","307.9667","6,63 #","6.6333","63 #","62.7167","239 #","238.6167","0 #","0.0000","12 #","12.3667","4,62 #","4.6167","298 #","297.6833","0 %","0.0000","100 %","0000010000"
"5-9-2023 10:00:00 - 11:00:00","45174.3750000000","363 #","362.7000","6,77 #","6.7667","60 #","60.2833","296 #","295.6500","0 #","0.0000","14 #","14.4667","3,95 #","3.9500","349 #","349.1333","0 %","0.0000","100 %","0000010000"
"5-9-2023 11:00:00 - 12:00:00","45174.4166666667","375 #","375.1833","8,73 #","8.7333","76 #","75.8833","291 #","290.5667","0 #","0.0000","17 #","17.1000","6,92 #","6.9167","356 #","355.7833","0 %","0.0000","100 %","0000010000"
